band,Pop,SITE,Year,bandyear,Sex,age,CI1,RS,mRWL,mLTS,mRTS,maxTS,Mass,Date,Date2,Julian,T_Avg.Brightness,T_Hue,T_Chrom,R_Avg.Brightness,R_Hue,R_Chrom,B_Avg.Brightness,B_Hue,B_Chrom,V_Avg.Brightness,V_Hue,V_Chrom,colordate,T_tcs.h.theta,T_tcs.h.phi,T_tcs.r.vec,T_tcs.r.achieved,T_sum.B2,R_tcs.h.theta,R_tcs.h.phi,R_tcs.r.vec,R_tcs.r.achieved,R_sum.B2,B_tcs.h.theta,B_tcs.h.phi,B_tcs.r.vec,B_tcs.r.achieved,B_sum.B2,V_tcs.h.theta,V_tcs.h.phi,V_tcs.r.vec,V_tcs.r.achieved,V_sum.B2
2600-27349,CO,Mayas,2012,2600-27349_2012,M,,126,6,114.3333333,86.66666667,86.33333333,86.66666667,16,52312,5/23/12,144,25.3207306,660.8,0.46821836,33.98174445,661.18,0.458931937,22.02269604,669.7433333,0.469163443,29.56224403,660.8,0.433369305,2600-27349.52312,-0.081253373,-0.744169672,0.189571773,0.511970413,24.80387897,0.024861507,-0.82342701,0.198124313,0.581250956,33.25348042,0.015986054,-0.79181186,0.206930002,0.588285397,21.54160897,-0.023064231,-0.756384494,0.162985156,0.445446735,29.0412613
2600-27350,CO,Mayas,2012,2600-27350_2012,F,,138,10,118.1666667,73.83333333,72.66666667,73.83333333,19.5,,,,23.03989417,608.42,0.472637893,30.16721599,643.0266667,0.412589073,42.72100517,601.7333333,0.368198179,29.44288466,605.0866667,0.421812938,2600-27350.XXXXXX,-0.068914904,-0.697155879,0.194187151,0.49844645,22.56447129,-0.010352655,-0.743954325,0.142407095,0.385631097,29.70499298,0.031811555,-0.822251892,0.105525774,0.309329461,42.20966103,-0.028671042,-0.729639154,0.149849411,0.399364695,28.97159418
2600-27352,CO,Mayas,2012,2600-27352_2012,F,,126,6,119.3333333,81.16666667,79.83333333,81.16666667,17,52312,5/23/12,144,22.87611584,660.42,0.473793888,43.65001018,661.18,0.392044645,36.97823802,660.42,0.394483967,32.19135487,660.8,0.448999214,2600-27352.52312,-0.084243949,-0.679162789,0.190814629,0.476535173,22.41482656,0.042570998,-0.865081039,0.132308243,0.402778673,42.99820998,0.12192751,-0.97920266,0.152683837,0.506558354,36.35776038,0.029576394,-0.808380163,0.187706074,0.542734544,31.538458
2600-27353,CO,Mayas,2012,2600-27353_2012,M,,,,124.5,101.3333333,98.66666667,101.3333333,19.25,52312,5/23/12,144,16.50139659,664.1166667,0.503876173,35.13645618,599.3933333,0.427400777,36.84132282,605.4266667,0.443571501,20.66230896,605.13,0.536554077,2600-27353.52312,-0.086757666,-0.720640975,0.222006803,0.585739778,16.11662036,0.015078193,-0.830636913,0.164580998,0.486084457,34.50735502,-0.001219963,-0.855724763,0.183827824,0.554350376,36.11716327,-0.074927881,-0.727647302,0.257157682,0.684112591,20.10682075
2600-27354,CO,SCHAAPS,2012,2600-27354_2012,M,,162,4,116,86.5,87,87,15.75,52412,5/24/12,145,17.07940778,658.0766667,0.46217023,33.13819195,591.43,0.426795655,31.54496128,601.7833333,0.437968871,21.68752412,678.4466667,0.449993701,2600-27354.52412,-0.094461155,-0.660627571,0.177672528,0.435376738,16.75660792,0.001555337,-0.780340524,0.160896768,0.451519944,32.56602634,-0.020788134,-0.737489603,0.168186195,0.452325072,30.97917391,-0.058716059,-0.702295841,0.170957475,0.441640103,21.28986305
2600-27355,CO,SCHAAPS,2012,2600-27355_2012,M,,,,121.8333333,111,111.5,111.5,17.25,52412,5/24/12,145,12.152224,661.7133333,0.56688213,32.32565448,611.1466667,0.465518143,26.8437543,631.02,0.478796082,17.96094008,640.7533333,0.528160242,2600-27355.52412,-0.154991894,-0.657208592,0.269291902,0.657737409,11.81734837,-0.01209952,-0.789712221,0.19824181,0.562707981,31.64254306,0.012323954,-0.801427412,0.217354859,0.624267172,26.23079394,-0.076949601,-0.714459708,0.245739761,0.643778807,17.5005297
2600-27356,CO,SCHAAPS,2012,2600-27356_2012,F,,170,4,117,82,81.16666667,82,19,52412,5/24/12,145,30.8972023,590.0566667,0.430179155,37.94096411,613.46,0.4075223,39.9092659,606.0733333,0.376816824,31.24120381,627.78,0.406605276,2600-27356.52412,-0.011327045,-0.772159944,0.162862213,0.45446011,30.35086925,0.049964651,-0.836641216,0.148460964,0.440688762,37.32860154,0.066475476,-0.858208678,0.118776928,0.359336037,39.37963043,-0.021578805,-0.730504752,0.134290755,0.358013089,30.78475141
2600-27357,CO,SCHAAPS,2012,2600-27357_2012,F,,157,4,119,77.83333333,79,79,17,61812,6/18/12,170,22.00084109,619.1433333,0.493948575,27.69300334,614.4033333,0.454032956,26.41491337,597.04,0.455788116,20.30307111,630.4566667,0.46641383,2600-27357.61812,-0.060385712,-0.736603993,0.217426812,0.583804949,21.49284127,0.017594637,-0.819333268,0.192121231,0.561789168,27.12635169,0.027772722,-0.829086873,0.198780021,0.586142581,25.8557892,0.022093979,-0.831640104,0.208610671,0.610776717,19.84286866
2600-27358,CO,SCHAAPS,2012,2600-27358_2012,M,,153,9,120,87.33333333,88.5,88.5,17,52412,5/24/12,145,24.57897263,627.78,0.456715695,33.13263913,598.3966667,0.429838998,31.42612552,627.46,0.419123243,26.49441012,616.8066667,0.437037762,2600-27358.52412,-0.050931897,-0.708985541,0.179126895,0.461987332,24.12055218,-0.004385687,-0.74870641,0.161037153,0.438474894,32.55950142,0.011207181,-0.784930677,0.153784142,0.434903264,30.89540625,-0.037637393,-0.701600134,0.162806984,0.42040754,26.0348736
2600-27359,CO,SCHAAPS,2012,2600-27359_2012,F,,,,120,76,74,76,18,52412,5/24/12,145,29.97135487,632.0766667,0.410665887,30.52883676,600.4133333,0.437020759,28.26567835,602.78,0.388054875,28.63440344,572.7133333,0.44905421,2600-27359.52412,0.028642328,-0.837237307,0.148697243,0.429981617,29.50684892,0.0377206,-0.85340541,0.181356596,0.546418745,29.93227584,0.090815501,-0.977755182,0.142301077,0.471767147,27.81867424,-0.008684926,-0.786740083,0.183970501,0.520604312,28.07502108
2600-27360,CO,SCHAAPS,2012,2600-27360_2012,F,,158,7,118.5,86,88.5,88.5,17,52412,5/24/12,145,18.85738257,641.44,0.482831206,31.66899049,652.05,0.457785807,24.41235286,666.41,0.493991226,20.48891771,641.76,0.515276366,2600-27360.52412,-0.102700355,-0.711876908,0.197584717,0.515026356,18.46708628,-0.048561019,-0.74506759,0.182025278,0.493185918,31.05312398,-0.065397248,-0.784083842,0.219771915,0.620843227,23.83762739,-0.055404573,-0.751508149,0.240064573,0.655560531,19.97015994
2600-27361,CO,SCHAAPS,2012,2600-27361_2012,F,,154,8,114.8333333,76,75.5,76,18.5,52412,5/24/12,145,17.25299649,657.1266667,0.512903592,28.08490402,601.7933333,0.463292567,27.48671925,569.4333333,0.428968531,25.21203939,634.77,0.457435985,2600-27361.52412,-0.106258075,-0.703301155,0.227382946,0.588224517,16.84232659,-0.010074374,-0.777807749,0.19621824,0.550624062,27.50228071,-0.001004496,-0.794090279,0.16627094,0.474198862,27.00282836,-0.013417114,-0.79169956,0.190902191,0.543075114,24.70302093
2600-27362,CO,SCHAAPS,2012,2600-27362_2012,M,,154,8,121,93.5,93.66666667,93.66666667,16.5,52412,5/24/12,145,19.21822968,635.16,0.494650774,36.24076214,644.0133333,0.440703713,24.30924954,627.1633333,0.484921692,20.36209281,660.7566667,0.47813831,2600-27362.52412,-0.085291439,-0.688371144,0.213091961,0.541465058,18.79034509,-0.032039881,-0.812960486,0.169568237,0.492668548,35.56016604,-0.013892727,-0.776662606,0.218778572,0.612973394,23.7462746,0.053827464,-0.824887762,0.224744664,0.660225603,19.88361107
2600-27363,CO,SCHAAPS,2012,2600-27363_2012,F,,153,9,114,73.83333333,74,74,16.5,52412,5/24/12,145,14.11492238,670.3933333,0.520344084,23.75779736,645.1,0.475349912,30.71676732,605.0733333,0.465789753,25.03809364,639.3633333,0.456696727,2600-27363.52412,-0.130165351,-0.638268132,0.226881943,0.540637299,13.77999807,-0.021690439,-0.756451726,0.206568864,0.567108643,23.236432,-0.02126864,-0.771058634,0.197900935,0.551587698,30.06704895,-0.016908654,-0.794082166,0.19082513,0.544084732,24.542734
2600-27364,CO,SCHAAPS,2012,2600-27364_2012,F,,,,114,72,71.16666667,72,16.75,52412,5/24/12,145,24.51953697,680.7666667,0.441031535,46.20532148,569.7566667,0.361124666,44.53495961,574.4233333,0.372037864,25.87945769,603.04,0.412276693,2600-27364.52412,-0.052275476,-0.759317178,0.165684367,0.456135204,24.07394334,0.052980541,-0.895563436,0.10189391,0.314462182,45.68892475,0.08022418,-0.940995349,0.120057741,0.388068733,43.94042309,0.013961219,-0.820518445,0.149716971,0.436279898,25.46502309
2600-27365,CO,SCHAAPS,2012,2600-27365_2012,F,,,,115.3333333,77.66666667,77.66666667,77.66666667,16,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,
2600-27366,CO,cook,2012,2600-27366_2012,M,,143,9,118.1666667,97.83333333,98,98,17.5,52512,5/25/12,146,16.87079569,688.01,0.504099959,24.90113086,679.06,0.513922725,24.78674161,678.6866667,0.423703954,16.06537356,659.1,0.510583866,2600-27366.52512,-0.114230717,-0.640412394,0.213750662,0.510682831,16.49156259,-0.05313307,-0.709991375,0.234895228,0.612293,24.28377526,0.011287753,-0.814206824,0.159337456,0.463261334,24.34694301,-0.03825177,-0.735198426,0.237140303,0.636448221,15.66096917
2600-27367,CO,cook,2012,2600-27367_2012,M,,129,5,115.5,89,88.5,89,17,52512,5/25/12,146,25.95810666,650.6933333,0.400303914,23.82394442,649.07,0.483160227,18.28234919,659.7266667,0.522468297,17.24439593,644.37,0.401187973,2600-27367.52512,-0.043601537,-0.73820386,0.126510613,0.339888542,25.58860817,-0.0372212,-0.724431536,0.208263126,0.552027891,23.2940117,-0.053497227,-0.718592282,0.245900151,0.645362137,17.82574714,-0.678380565,-0.932264591,0.136041097,0.375192822,17.0155004
2600-27368,CO,SCHAAPS,2012,2600-27368_2012,F,,158,7,116.5,80.5,79,80.5,17,52412,5/24/12,145,17.55779536,644.78,0.454372313,27.26601185,670.3933333,0.485559885,26.75649107,679.06,0.457900826,18.69621349,652.7766667,0.494897011,2600-27368.52412,-0.059301002,-0.698898784,0.176980086,0.455404408,17.22402133,-0.027568104,-0.737768623,0.21233683,0.571289419,26.64717668,-0.014127459,-0.798356315,0.191195735,0.547594508,26.20424944,-0.04460199,-0.746142503,0.21961073,0.595386827,18.25658452
2600-27369,CO,MAKE BELIEVE,2012,2600-27369_2012,M,,154,0,120.6666667,98,99,99,17.25,52612,5/26/12,147,21.21089317,626.6866667,0.4571635,43.2691322,643.75,0.395920487,38.88677867,632.71,0.379461335,31.30600401,667.06,0.389402498,2600-27369.52612,-0.081276259,-0.661202209,0.175660622,0.431216394,20.8135882,0.032678867,-0.834604964,0.134065233,0.397364006,42.62471698,0.041256683,-0.951219972,0.125172006,0.405423358,38.33936795,0.027419604,-0.842250737,0.128105251,0.382312604,30.85800549
2600-27370,CO,MAKE BELIEVE,2012,2600-27370_2012,F,,154,0,113,76,76,76,20,52612,5/26/12,147,29.13918628,660.04,0.430946284,37.54554398,643.75,0.417878397,37.67680454,627.0733333,0.42627084,27.69398681,643.3633333,0.461816193,2600-27370.52612,-0.046834892,-0.719061479,0.155491421,0.408582956,28.64103492,0.044346113,-0.852507518,0.159890102,0.479942631,36.88788292,0.01608953,-0.873139597,0.168792162,0.515771213,36.98843529,-0.009443255,-0.755913825,0.194667266,0.532311159,27.11880131
2600-27371,CO,MAKE BELIEVE,2012,2600-27371_2012,F,,163,5,120,87,86,87,17.5,52612,5/26/12,147,13.87353714,665.7466667,0.534240098,31.86240477,624.3966667,0.461646193,29.61906259,633.0966667,0.456790555,24.01817827,621.7333333,0.515175519,2600-27371.52612,-0.079164575,-0.754854872,0.255281206,0.698939664,13.50413998,0.020953684,-0.83730543,0.201550196,0.598781286,31.17542835,0.012091943,-0.840864115,0.194975782,0.581165229,28.99686695,-0.051099572,-0.768878295,0.241416012,0.671727872,23.40810417
2600-27372,CO,MAKE BELIEVE,2012,2600-27372_2012,F,,138,4,119,78,78.5,78.5,19,52612,5/26/12,147,23.03993557,643.75,0.424991184,34.88872108,643.3633333,0.397668234,35.02774745,643.7433333,0.38786736,24.69772959,643.75,0.457985484,2600-27372.52612,-0.020829012,-0.731263798,0.155305002,0.414493304,22.6492222,0.080818382,-0.887683575,0.143930177,0.446230113,34.32465611,0.053023895,-0.944548493,0.134729434,0.43647512,34.49251576,-0.010029972,-0.745766188,0.191102968,0.51877742,24.19190533
2600-27373,CO,MAKE BELIEVE,2012,2600-27373_2012,F,,154,8,116,83,83,83,18.75,52612,5/26/12,147,21.63929644,618.74,0.480779346,39.56890135,591.11,0.404016706,49.15283909,584.06,0.379666381,25.49534902,654.37,0.477677776,2600-27373.52612,-0.055259059,-0.760010248,0.207711571,0.572215937,21.16225364,0.091890335,-0.959808433,0.157530149,0.516105173,38.88267903,0.093474361,-1.030211175,0.135714685,0.465948872,48.40747732,-0.013792666,-0.795491826,0.211887459,0.604225785,24.92128265
2600-27374,CO,MAKE BELIEVE,2012,2600-27374_2012,F,,156,2,118,71,69,71,17.75,52612,5/26/12,147,25.82252145,617.11,0.457291613,33.85701986,594.18,0.43094545,30.01709314,618.7633333,0.450000488,40.66427258,617.4566667,0.441720079,2600-27374.52612,-0.040496691,-0.769678199,0.184818546,0.51438703,25.30731458,0.00604143,-0.825588779,0.167655572,0.492921435,33.23856987,0.015671556,-0.816952372,0.18737915,0.546420652,29.40882448,-0.011475336,-0.946504339,0.189879781,0.615233378,39.83921121
2600-27375,CO,MAKE BELIEVE,2012,2600-27375_2012,M,,,4,116,88.5,,88.5,17,52612,5/26/12,147,21.21985178,623.4166667,0.511318804,20.92937172,630.4033333,0.501834294,25.34176582,622.4266667,0.471422829,15.402443,668.39,0.525273529,2600-27375.52612,-0.106234746,-0.668000283,0.223820989,0.554176989,20.71793081,-0.078639115,-0.700690834,0.219286244,0.565339378,20.44266076,-0.01993938,-0.767808362,0.200921546,0.556039963,24.80239566,-0.114795799,-0.657843942,0.232412187,0.568301428,15.0241699
2600-27376,CO,MAKE BELIEVE,2012,2600-27376_2012,F,,163,5,119,74,73.16666667,74,17.5,52612,5/26/12,147,25.32523552,605.0666667,0.459304533,47.31276248,602.4266667,0.390024916,33.9317316,618.74,0.44661673,24.38936154,635.37,0.474322828,2600-27376.52612,-0.034004021,-0.895338467,0.19974714,0.622962536,24.78321041,0.025113641,-0.851193973,0.127387712,0.383190403,46.63925494,0.003514144,-0.958272753,0.196901544,0.644283703,33.21303837,-0.011699947,-0.810706481,0.207077134,0.600224946,23.84764071
2600-27377,CO,orvilla west,2012,2600-27377_2012,F,,136,4,122,80.5,81.33333333,81.33333333,21.25,52812,5/28/12,149,14.07864997,664.43,0.548908633,33.67816174,645.1433333,0.428464308,27.6242896,592.3733333,0.430255751,22.79857887,636.7133333,0.516729212,2600-27377.52812,-0.127382636,-0.690216833,0.256122958,0.652313312,13.70185226,0.049296922,-0.891444487,0.171883098,0.534907208,33.04016705,0.040412074,-0.917740719,0.17764754,0.564310688,27.08520595,-0.073267213,-0.729453583,0.235366235,0.62747695,22.23277074
2600-27378,CO,orvilla west,2012,2600-27378_2012,M,,136,4,123,91.66666667,91.5,91.66666667,20.5,52812,5/28/12,149,17.91640561,616.4566667,0.462295775,21.34670756,581.7233333,0.489196442,26.44469771,644.13,0.42765231,18.27676131,631.4366667,0.535999942,2600-27378.52812,-0.038109514,-0.76842168,0.192571253,0.535075097,17.5512329,-0.019818378,-0.773555097,0.221559524,0.618998795,20.84900727,0.048695509,-0.893723,0.17342953,0.540505301,25.94458809,-0.065281082,-0.730485321,0.258487075,0.689859461,17.78366825
2600-27379,CO,orvilla west,2012,2600-27379_2012,F,,143,8,115,74.5,75,75,19.75,52812,5/28/12,149,23.12703038,589.8,0.462018524,35.67918027,605.78,0.412609813,30.1339319,616.7166667,0.428781171,32.7395777,628.1,0.444658008,2600-27379.52812,-0.024917019,-0.756237858,0.190506293,0.522342065,22.6506624,0.016585108,-0.774092892,0.146937417,0.410509439,35.11142461,0.011051167,-0.782351961,0.16300607,0.459346543,29.59185219,0.01527873,-0.794535485,0.179229814,0.511428078,32.10091668
2600-27380,CO,orvilla west,2012,2600-27380_2012,F,,142,9,111.6666667,75,75,75,19.5,52812,5/28/12,149,26.97107311,601.4566667,0.44001037,27.49023201,613.16,0.452525112,24.24792055,659.7266667,0.400782505,25.53225689,667.06,0.453305967,2600-27380.52812,-0.05168908,-0.693089842,0.161825896,0.412676757,26.50188577,-0.0310952,-0.715123987,0.176503161,0.461779556,26.97373402,-0.026207326,-0.710656787,0.127980569,0.333460274,23.90556957,-0.065347358,-0.661522111,0.172515549,0.422102639,25.07540752
2600-27381,CO,creepy shack,2012,2600-27381_2012,F,,160,4,117.6666667,76,76.16666667,76.16666667,20.5,52812,5/28/12,149,28.33124954,630.79,0.431888022,43.98881239,616.5033333,0.381128183,35.3197528,660.42,0.382669321,35.22498698,660.42,0.40151041,2600-27381.52812,-0.053759632,-0.690070556,0.153554146,0.39035443,27.8582051,0.01913137,-0.766542007,0.114526612,0.317693864,43.43362149,0.004254901,-0.743050373,0.114485162,0.310224624,34.86853508,0.007762653,-0.76516661,0.133554069,0.370065092,34.70299144
2600-27382,CO,creepy shack,2012,2600-27382_2012,F,,160,5,122.1666667,77.33333333,76.83333333,77.33333333,21,52812,5/28/12,149,25.14867568,650.0866667,0.481807429,41.59891037,644.51,0.400783253,35.64828326,611.17,0.416920077,32.19134952,643.75,0.393707813,2600-27382.52812,-0.104947699,-0.663563235,0.195469992,0.479584272,24.63185256,0.026862974,-0.802198875,0.136268401,0.391486599,40.96929777,-0.004975029,-0.767986644,0.14998208,0.416233719,35.06227586,-0.011258483,-0.708280968,0.121716916,0.316852181,31.75640883
2600-27383,CO,Spring Tree,2012,2600-27383_2012,F,,140,8,121.5,75.66666667,76.16666667,76.16666667,19.5,52812,5/28/12,149,20.51458771,660.04,0.474701008,24.40719496,643.3633333,0.386821938,33.65574896,673.7666667,0.375009777,34.34586563,643.75,0.430155694,2600-27383.52812,-0.064196767,-0.742751291,0.197493186,0.533903294,20.07864031,0.056368599,-0.916584053,0.130497641,0.411762183,24.03841627,0.100897295,-1.018301991,0.130372911,0.443386243,33.16533659,0.054302416,-0.91949989,0.18235205,0.579656989,33.67561301
2600-27384,CO,Yale,2012,2600-27384_2012,F,,137,4,123,83,82.66666667,83,,52812,5/28/12,149,23.18645385,634.48,0.451393757,39.96858371,611.17,0.407023173,37.70901602,644.51,0.408922513,27.25348706,660.42,0.447483005,2600-27384.52812,-0.09672209,-0.595009857,0.165069292,0.370017339,22.77725758,-0.002709806,-0.739752688,0.136872182,0.369255886,39.36680541,0.006350297,-0.740895899,0.141222786,0.381277769,37.12651721,-0.050232445,-0.649496888,0.168965589,0.408398736,26.76295266
2600-27385,CO,Soopers,2012,2600-27385_2012,F,,143,4,114.5,,79,79,18.5,52812,5/28/12,149,30.73316124,644.13,0.420612925,41.07421332,644.51,0.389228235,35.48664347,660.04,0.386696789,27.22859122,660.42,0.455207288,2600-27385.52812,-0.049448505,-0.660762497,0.14346482,0.349113572,30.26355413,0.029647563,-0.759733489,0.124008821,0.341310869,40.5128699,0.03162711,-0.782714217,0.122344598,0.344473161,34.99432881,-0.039849152,-0.683583522,0.178982174,0.452125583,26.7022815
2600-27386,CO,Soopers,2012,2600-27386_2012,M,,140,5,119.5,92,92.5,92.5,18,52812,5/28/12,149,19.76616007,627.46,0.46129345,41.88499182,644.51,0.399271675,39.74451711,661.18,0.389345105,37.97594074,661.18,0.384792309,2600-27386.52812,-0.094699508,-0.612424945,0.177309802,0.407586399,19.39029222,0.046380451,-0.821351048,0.138209721,0.403436247,41.25284087,0.020064728,-0.794234963,0.123976315,0.353604817,39.19496023,0.039128761,-0.799373878,0.121106279,0.346593755,37.46216627
2600-27387,CO,carm's,2012,2600-27387_2012,M,,140,,119,91,92.33333333,92.33333333,18,52912,5/29/12,150,25.69593457,618.1033333,0.460615554,38.32948873,616.82,0.398427949,34.63893457,621.78,0.440712364,29.57490569,631.12,0.467014352,2600-27387.52912,-0.040594028,-0.734623413,0.186580056,0.497815859,25.19498429,0.090035389,-0.889087546,0.147114714,0.45714414,37.7261538,0.012056038,-0.834635337,0.18023457,0.534094821,33.97103435,0.013311683,-0.798251287,0.207343145,0.593257116,28.9324764
2600-27388,CO,STRUTHERS,2012,2600-27388_2012,M,,141,2,121.8333333,91.66666667,91,91.66666667,19.5,52912,5/29/12,150,15.38496912,621.49,0.541512313,39.47030563,610.44,0.407298072,36.48925438,604.08,0.419357272,33.2858032,621.47,0.425489453,2600-27388.52912,-0.142922778,-0.710845136,0.25112124,0.655344643,14.9780374,0.05669088,-0.869475728,0.150893462,0.461390554,38.82413014,0.047181875,-0.85929103,0.163587214,0.495490851,35.84777774,0.019693069,-0.841688967,0.166708963,0.497762533,32.69324222
2600-27389,CO,LEONAS,2012,2600-27389_2012,F,,154,5,117.1666667,78,78.83333333,78.83333333,20,52912,5/29/12,150,17.8398002,657.0766667,0.529895976,50.63472025,580.7333333,0.353282971,36.76993707,631.0433333,0.401726527,34.56950926,590.73,0.415828829,2600-27389.52912,-0.105103832,-0.669374841,0.242199383,0.601349771,17.39078328,0.113518821,-0.999740156,0.104213037,0.349966538,50.04991169,0.08060596,-0.898729609,0.151745223,0.475067196,36.16202103,0.02917406,-0.799758345,0.153438318,0.439886942,34.00204354
2600-27390,CO,STRUTHERS,2012,2600-27390_2012,F,,148,7,116.5,73,72,73,22,52912,5/29/12,150,17.9400681,645.74,0.502199047,33.51487348,620.0933333,0.43679749,42.92575847,607.4533333,0.391605633,28.85466366,619.75,0.418468289,2600-27390.52912,-0.087066532,-0.668850066,0.217947456,0.53985954,17.53035004,0.000182824,-0.747826753,0.169606587,0.461409471,32.91156562,0.044620778,-0.818359283,0.131555304,0.384161648,42.31510774,-0.022269906,-0.739645447,0.14829749,0.397998305,28.39986224
2600-27391,CO,keuhl,2012,2600-27391_2012,F,,143,3,115.8333333,78.83333333,79.16666667,79.16666667,19.75,62812,6/28/12,180,20.73764513,682.0966667,0.442794716,41.75099933,587.0666667,0.413049347,39.45961943,606.3466667,0.411716239,40.89201319,597.6966667,0.411150516,2600-27391.62812,0.017935774,-0.797151484,0.179115035,0.512158014,20.33749442,0.066223364,-0.882965018,0.159797841,0.493367727,41.0213711,0.082807831,-0.96509296,0.167018637,0.54951929,38.74583218,0.067506711,-0.929791898,0.160863091,0.51544139,40.1801687
